text,label
`` Final fried chicken delivery truck leaves for Detroit ( never to be seen again ) . '',0.0
there was this gay negro i was forced to work with on my first job out of high school here in sunny florida .,1.0
The Negro Pre-Adamite beast girl complains that this somehow mysteriously `` targets '' her .,1.0
"Where can I find NS speeches and music , also historical , in mp3 format for free download on the net .",0.0
You are the loyal punk to dead men that would underbid your labor with slaves of the negro race .,1.0
Finally going to make it up there in the end of the summer !,0.0
The money grubbers with their own entitlement mentality have their money as their tool and the the working class have government or guns .,0.0
Their nonwhite societies are failing in every area and yet they are trying to force White civilization to accept their backward nonwhite culture .,1.0
The Jews are responsible for massive non-White immigration to Europe and North America .,0.0
- `` Something about black '' and the old favorite `` Once you go black you never go back '',1.0
Got to make sure this embaressing thread is knocked off the front page before too many people come along and see it right ?,0.0
Just letting you know .,0.0
The only species that constantly grabs his crotch in front of others and waves their arms around furiously are : 1. monkeys 2. blacks 3. both of the above Need I say more ?,1.0
I looked at the discussion and it is obvious that we are outnumbered by non-whites and race traitors and follow the other followers types .,1.0
More black-on-white hate crime videos are posted here : http://ethniccrime.blogspot.com/p/ra...-on-video.html,0.0
"Where can i find a complete list of anti black fliers. that have to do with black on white crimes , interracial babys , black drug dealers , etc etc .",1.0
You Should expand your circle of WNs full stop .,0.0
"Hey you youngsters , check out the web site dedicated to Skinhead rock and roll .",0.0
"All of ukraine is Russia/Poland/Romania , you fake ukrainians .",1.0
If they were jew pieces of garbage who the hell cares what happened to them .,1.0
"Actually, They will be raised by there mother along with their father , the US government .",0.0
May they be put away for good .,1.0
"There is no different versions of bad when it comes to race traitors , if you date a non white it is bad , no matter if the non-white is asian , black or arab.",1.0
Blacks hate whites .,1.0
I 'm getting ready to head out to move in with my SF romance in a couple of days .,0.0
Get out the vomit bags !,0.0
Living expenses in Stockholm are very high and some poor Swedes and other Whites have no choice but to live in non-white suburbs .,1.0
"sounds just like leicester mate ... still what about our porr comrades that live in brighton , when there look out there window , there see the sight of 50 thousand queers there all strtting there * * * * on the street",1.0
Her tainted feet have no place in Sweden .,1.0
Can someone suggest any reliable online sources for information on the anthropological classifications of the different populations in the Scandinavian / Baltic countries ?,0.0
Do not go to school officials because it will mark you out to them .,0.0
"Don't bother with black culture , it 's not worth the effort .",1.0
Back to where ya came from !,1.0
If lies were money he would be the richest negro in the world,1.0
I guess I would be destined for the gas chambers .,1.0
"Strange how the Swedes were once the most peaceful people in the world , then the Jews make them into liberals who wanted to genocide them selves .",1.0
Mongol England .,0.0
- White GeNOcide Project,1.0
We need to make sure every white child and adult is fed before we worry about helpless people who have to eat cow crap in order to survive .,1.0
I think its a bad thing to do and possibly harmful to the baby but I do n't think anyone besides the mother and the father of the baby should have a say so in if she quits or not .,0.0
There's something so gross and such an assault on the senses as the sound of an European romance language coming from the mouths of savages ! . .,1.0
These ' niggas ' .,1.0
YouTube,0.0
"I know exactly what you 're saying , I just hate to see those worthless apes benefit from the great things that whites do .",1.0
It 's sadder when whites try to go black .,0.0
With Black girls it takes a baseball bat - who carries a mu-ff' in baseball bat on a date ??,1.0
"There are many whites out there who would become part of the movement , but know nothing of it !",0.0
"They sound so naive , when will they learn that these people do not want to intergrate just accumulate .",1.0
"Thanks, ive actually found this to be a very warm and welcoming site , been reading for a few weeks now , thought id register .",0.0
"Hello Thomas & welcome to SFBritain Good to have another young lad on board .. have a look through the youth section , good info .",0.0
We have a new line of shirts comming out to help keep the funds comming in for the land base .,0.0
Though I have had problems at one or two that were groid infested elsewhere getting stale bread etc so will no go to any that have lotsof groids working in them .,1.0
Seems like you cant get away from these parasites anymore its happening and getting worse everywhere .,1.0
There's enough oil for a few hundred more years actually .,0.0
"Absolutely, whenever i see a dirty white coon with dreadlocks i get the urge to grab him by his flea blanket head and head butt him senseless",1.0
"I always thought it would be cool if somebody covertly set off a nuke in Kashmir , and then we all could sit back and watch as the Paki 's and Indians nuke the scheiss out of each other .",1.0
Are you seeing a Doctor to get some medication against your high blood pressure ?,0.0
"I just need to turn on a tv and I see it advertised everywhere , mostly African apes with attractive white woman .",1.0
Im in Roxbury .,0.0
some times Whites are forced to live around a lot of blacks .,1.0
